id,created_at,amenity_slug,description,website_url,logo_url,vibe_tags,booking_required,available_in_tr,price_level,opening_hours,terminal_code,airport_code,name
30168,2025-08-03T15:31:40.004Z,tiffany-co-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"Tiffany & Co."
30169,2025-08-03T15:31:40.004Z,time-emporium-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"Time Emporium"
30170,2025-08-03T15:31:40.004Z,travelex-money-changer-sint3,"",,,{Quick,Shop},false,false,,{},SIN-T3,SIN,"Travelex Money Changer"
30171,2025-08-03T15:31:40.004Z,twg-tea-boutique-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"TWG Tea Boutique"
30172,2025-08-03T15:31:40.004Z,wh-smith-level-2-shop-43-sint3,"",,,{Shop},false,true,,{"Monday-Sunday":"06:00-01:00"},SIN-T3,SIN,"WH Smith - Level 2 Shop 43"
30173,2025-08-03T15:31:40.004Z,wh-smith-level-2-shop-7-sint3,"",,,{Shop},false,true,,{"Monday-Sunday":"24/7"},SIN-T3,SIN,"WH Smith - Level 2 Shop 7"
30174,2025-08-03T15:31:40.004Z,applestore-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"apple-store"
30175,2025-08-03T15:31:40.004Z,cabinbardfs-sint3,"",,,{Explore},false,true,,{},SIN-T3,SIN,"cabin-bar-dfs"
30176,2025-08-03T15:31:40.004Z,charleskeith-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"charles-keith"
30177,2025-08-03T15:31:40.004Z,coach-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"coach"
30178,2025-08-03T15:31:40.004Z,electronicscomputerssprintcasst2-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"electronics-computers-sprint-cass-t2"
30179,2025-08-03T15:31:40.005Z,fragrancebakkwat3-sint3,"Shopping amenity in SIN-T3",,,{Shop},false,true,,{},SIN-T3,SIN,"fragrance-bak-kwa-t3"
30180,2025-08-03T15:31:40.005Z,furlat3-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"furla-t3"
30181,2025-08-03T15:31:40.005Z,guardianhealthbeautysint3basement24-sint3,"",,,{Shop,Quick},false,false,,{},SIN-T3,SIN,"guardian-health-beauty-sin-t3-basement-24"
30182,2025-08-03T15:31:40.005Z,guardianhealthbeautysint366-sint3,"",,,{Shop,Quick},false,true,,{},SIN-T3,SIN,"guardian-health-beauty-sin-t3-66"
30183,2025-08-03T15:31:40.005Z,guardianhealthbeautysint329-sint3,"",,,{Shop,Quick},false,true,,{},SIN-T3,SIN,"guardian-health-beauty-sin-t3-29"
30184,2025-08-03T15:31:40.005Z,guccit3-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"gucci-t3"
30185,2025-08-03T15:31:40.005Z,hermest3-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"hermes-t3"
30186,2025-08-03T15:31:40.005Z,istudio-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"istudio"
30187,2025-08-03T15:31:40.005Z,kaboomt3-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"kaboom-t3"
30188,2025-08-03T15:31:40.005Z,lacoste-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"lacoste"
30189,2025-08-03T15:31:40.005Z,longchampt3-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"longchamp-t3"
30190,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst3level119-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"lotte-duty-free-wines-spirits-t3-level-1-19"
30191,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst3level129-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"lotte-duty-free-wines-spirits-t3-level-1-29"
30192,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst3level265-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"lotte-duty-free-wines-spirits-t3-level-2-65"
30193,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst3level265-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"lotte-duty-free-wines-spirits-t3-level-2-65"
30194,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst3level237-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"lotte-duty-free-wines-spirits-t3-level-2-37"
30195,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst3level37-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"lotte-duty-free-wines-spirits-t3-level-3-7"
30196,2025-08-03T15:31:40.005Z,louisvuittont3-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"louis-vuitton-t3"
30197,2025-08-03T15:31:40.005Z,michaelkors-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"michael-kors"
30198,2025-08-03T15:31:40.005Z,montblanc-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"montblanc"
30199,2025-08-03T15:31:40.005Z,rituals-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"rituals"
30200,2025-08-03T15:31:40.005Z,thecocoatrees-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"the-cocoa-trees"
30201,2025-08-03T15:31:40.005Z,timberland-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"timberland"
30202,2025-08-03T15:31:40.005Z,vessel-sint3,"",,,{Explore},false,true,,{},SIN-T3,SIN,"vessel"
30203,2025-08-03T15:31:40.005Z,watchesofswitzerland-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"watches-of-switzerland"
30204,2025-08-03T15:31:40.005Z,whsmitht3level243-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"whsmith-t3-level-2-43"
30205,2025-08-03T15:31:40.005Z,whsmitht3level27-sint3,"",,,{Shop},false,true,,{},SIN-T3,SIN,"whsmith-t3-level-2-7"
30206,2025-08-03T15:31:40.005Z,memoryoflivedspace-sint3,"",,,{Explore},false,true,,{},SIN-T3,SIN,"memory-of-lived-space"
30207,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst3level210-sint3,"",,,{Shop},false,true,,{"Monday-Sunday":"06:00-01:00"},SIN-T3,SIN,"lotte-duty-free-wines-spirits-t3-level-2-10"
30208,2025-08-03T15:31:40.005Z,chandelier-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"Chandelier"
30209,2025-08-03T15:31:40.005Z,heritage-zone-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"Heritage Zone"
30210,2025-08-03T15:31:40.005Z,immersive-wall-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"Immersive Wall"
30211,2025-08-03T15:31:40.005Z,petalclouds-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"Petalclouds"
30212,2025-08-03T15:31:40.005Z,steel-in-bloom-sint4,"",,,{Explore},false,false,,{},SIN-T4,SIN,"Steel in Bloom"
30213,2025-08-03T15:31:40.005Z,garrett-popcorn-shops-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"Garrett Popcorn Shops®"
30214,2025-08-03T15:31:40.005Z,kashkha-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"KASHKHA"
30215,2025-08-03T15:31:40.005Z,lego-airport-store-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"LEGO® Airport Store"
30216,2025-08-03T15:31:40.005Z,lotte-duty-free-wines-spirits-level-2-shop-25-sint4,"",,,{Shop},false,true,,{"Monday-Sunday":"24/7"},SIN-T4,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 25"
30217,2025-08-03T15:31:40.005Z,lotte-duty-free-wines-spirits-level-1-shop-12-sint4,"",,,{Shop},false,true,,{"Monday-Sunday":"24/7"},SIN-T4,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 1 Shop 12"
30218,2025-08-03T15:31:40.005Z,lotte-duty-free-wines-spirits-level-2-shop-57-sint4,"",,,{Shop},false,true,,{"Monday-Sunday":"24/7"},SIN-T4,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 57"
30219,2025-08-03T15:31:40.005Z,sunglass-hut-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"Sunglass Hut"
30220,2025-08-03T15:31:40.005Z,taste-singapore-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"Taste Singapore"
30221,2025-08-03T15:31:40.005Z,the-digital-gadgets-sint4,"",,,{Shop},false,false,,{},SIN-T4,SIN,"The Digital Gadgets"
30222,2025-08-03T15:31:40.005Z,the-fashion-place-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"The Fashion Place"
30223,2025-08-03T15:31:40.005Z,travelex-money-changer-sint4,"",,,{Quick,Shop},false,true,,{},SIN-T4,SIN,"Travelex Money Changer"
30224,2025-08-03T15:31:40.005Z,twg-tea-boutique-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"TWG Tea Boutique"
30225,2025-08-03T15:31:40.005Z,wh-smith-level-2-shop-59-sint4,"",,,{Shop},false,true,,{"Monday-Sunday":"06:00-00:00"},SIN-T4,SIN,"WH Smith - Level 2 Shop 59"
30226,2025-08-03T15:31:40.005Z,zakkasg-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"ZAKKASG"
30227,2025-08-03T15:31:40.005Z,chandelier-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"chandelier"
30228,2025-08-03T15:31:40.005Z,filat4-sint4,"",,,{Shop},false,false,,{},SIN-T4,SIN,"fila-t4"
30229,2025-08-03T15:31:40.005Z,garrettpopcornt4-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"garrett-popcorn-t4"
30230,2025-08-03T15:31:40.005Z,heritagezone-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"heritage-zone"
30231,2025-08-03T15:31:40.005Z,immersivewall-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"immersive-wall"
30232,2025-08-03T15:31:40.005Z,irvinssaltedeggt4-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"irvins-salted-egg-t4"
30233,2025-08-03T15:31:40.005Z,kashkha-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"kashkha"
30234,2025-08-03T15:31:40.005Z,legoairportstore-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"lego-airport-store"
30235,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst4level112-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"lotte-duty-free-wines-spirits-t4-level-1-12"
30236,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst4level225-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"lotte-duty-free-wines-spirits-t4-level-2-25"
30237,2025-08-03T15:31:40.005Z,lottedutyfreewinesspiritst4level257-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"lotte-duty-free-wines-spirits-t4-level-2-57"
30238,2025-08-03T15:31:40.005Z,petalclouds-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"petalclouds"
30239,2025-08-03T15:31:40.005Z,steelinbloom-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"steel-in-bloom"
30240,2025-08-03T15:31:40.005Z,sunglasshutt3-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"sunglass-hut-t3"
30241,2025-08-03T15:31:40.005Z,tastesingapore-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"taste-singapore"
30242,2025-08-03T15:31:40.005Z,thedigitalgadgetst4-sint4,"",,,{Shop},false,false,,{},SIN-T4,SIN,"the-digital-gadgets-t4"
30243,2025-08-03T15:31:40.005Z,thefashionplace-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"the-fashion-place"
30244,2025-08-03T15:31:40.005Z,travelexmoneychangert3-sint4,"",,,{Quick,Shop},false,true,,{},SIN-T4,SIN,"travelex-money-changer-t3"
30245,2025-08-03T15:31:40.005Z,travellingfamily-sint4,"",,,{Explore},false,true,,{},SIN-T4,SIN,"travelling-family"
30246,2025-08-03T15:31:40.005Z,twgteaboutiquet3-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"twg-tea-boutique-t3"
30247,2025-08-03T15:31:40.005Z,whsmitht4level259-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"whsmith-t4-level-2-59"
30248,2025-08-03T15:31:40.005Z,zakkasg-sint4,"",,,{Shop},false,true,,{},SIN-T4,SIN,"zakkasg"
30249,2025-08-03T15:31:40.005Z,tokyu-hands--sint4,"Japanese lifestyle store",,,{},false,false,,{},SIN-T4,SIN,"Tokyu Hands "
